ID,TARGET
1231,0.018030243
1232,0.018030243
1233,0.011873652
1234,0.051690515
1235,0.023656622
1236,0.080650985
1237,0.011873652
1238,0.02523228
1239,0.034880854
1240,0.033107974
1241,0.018483168
1244,0.036116973
1245,0.07876026
1247,0.018030243
1250,0.02819157
1251,0.018030243
1257,0.018483168
1259,0.018030243
1266,0.03734078
1267,0.058099896
1268,0.019612292
1270,0.079672284
1272,0.01973281
1273,0.050795887
1276,0.05642484
1278,0.011873652
1279,0.058055248
1283,0.023656622
1284,0.018030243
1286,0.011873652
1289,0.034800168
1290,0.01131711
1292,0.014675435
1293,0.048648413
1294,0.087559685
1296,0.08677026
1298,0.018483168
1299,0.0893898
1301,0.011873652
1304,0.029074155
1306,0.07617091
1308,0.03891438
1310,0.035100885
1311,0.018030243
1312,0.04465455
1315,0.018030243
1318,0.085351236
1319,0.02110981
1320,0.018030243
1323,0.018030243
1324,0.044726964
1325,0.03229851
1326,0.019873152
1329,0.08901183
1331,0.07860178
1332,0.018030243
1335,0.018030243
1336,0.058099896
1338,0.033693064
1340,0.058099896
1342,0.018030243
1345,0.018483168
1347,0.018030243
1349,0.018030243
1350,0.021431495
1351,0.013923595
1354,0.014777033
1355,0.018030243
1356,0.018030243
1359,0.039804116
1361,0.058099896
1362,0.059404746
1363,0.07909369
1365,0.016042156
1366,0.04014902
1367,0.018030243
1368,0.013923595
1369,0.018030243
1370,0.03453271
1371,0.034880854
1372,0.080650985
1374,0.018030243
1375,0.059922587
1376,0.048073318
1379,0.0143875955
1380,0.018030243
1383,0.018030243
1387,0.055247117
1388,0.018030243
1389,0.014428583
1390,0.04269155
1394,0.048648413
1396,0.09030761
1397,0.032872625
1399,0.037095595
1400,0.02114931
1402,0.04829587
1403,0.021976098
1404,0.04126243
1405,0.023071932
1407,0.022974614
1409,0.018483168
1413,0.011873652
1415,0.038111225
1416,0.037254237
1418,0.018030243
1422,0.011873652
1423,0.011873652
1425,0.015205519
1428,0.018030243
1429,0.01808894
1430,0.018030243
1431,0.035532214
1432,0.018030243
1434,0.011873652
1435,0.018030243
1436,0.058099896
1438,0.018030243
1443,0.058055248
1445,0.022035876
1446,0.059154235
1453,0.018634332
1456,0.016349472
1458,0.026168289
1459,0.011873652
1460,0.03709868
1461,0.063923866
1462,0.059922587
1463,0.018030243
1466,0.07847163
1467,0.018030243
1469,0.08644552
1470,0.01131711
1471,0.087559685
1473,0.018030243
1476,0.013923595
1477,0.024444493
1481,0.018030243
1482,0.02114931
1485,0.051690515
1486,0.079672284
1490,0.02194918
1491,0.0885924
1493,0.018030243
1494,0.08708348
1500,0.016448978
1504,0.034955356
1506,0.018483168
1509,0.033398442
1512,0.05122059
1514,0.050586388
1518,0.018030243
1520,0.018030243
1522,0.079672284
1525,0.0893898
1526,0.051690515
1529,0.058099896
1530,0.037095595
1532,0.018030243
1533,0.03927254
1537,0.041892275
1542,0.045880165
1544,0.041892275
1545,0.080650985
1546,0.07909369
1549,0.04453165
1551,0.018030243
1552,0.018030243
1555,0.018483168
1556,0.018030243
1558,0.09030761
1560,0.018483168
1561,0.027015109
1562,0.018483168
1563,0.011873652
1566,0.01131711
1568,0.032074895
1570,0.018030243
1575,0.080650985
1577,0.034880854
1579,0.014028587
1581,0.025969405
1582,0.055935424
1585,0.037095595
1586,0.013923595
1587,0.011419615
1593,0.018030243
1597,0.053919934
1599,0.021799691
1608,0.015998686
1609,0.018030243
1612,0.02114931
1615,0.018030243
1616,0.032074895
1618,0.037812516
1619,0.018030243
1624,0.018483168
1625,0.07676399
1627,0.02114931
1628,0.079672284
1635,0.018030243
1636,0.055305317
1637,0.018030243
1640,0.018483168
1642,0.014028587
1645,0.018030243
1647,0.018483168
1648,0.07909369
1650,0.014986945
1651,0.055935424
1653,0.02114931
1654,0.011873652
1655,0.018866964
1656,0.04220014
1657,0.051690515
1659,0.059404746
1661,0.0885924
1662,0.025827592
1663,0.080650985
1664,0.048648413
1671,0.018030243
1673,0.018030243
1674,0.020443492
1678,0.018030243
1680,0.02819157
1682,0.039586596
1687,0.011873652
1689,0.018030243
1690,0.027599074
1691,0.034604874
1692,0.034880854
1696,0.018030243
1701,0.058759015
1702,0.03920244
1705,0.018030243
1707,0.018030243
1711,0.018483168
1714,0.05688532
1715,0.059922587
1716,0.04453165
1717,0.018030243
1719,0.018030243
1723,0.018030243
1725,0.015003828
1726,0.078992255
1728,0.011873652
1730,0.015722211
1731,0.011873652
1736,0.023431933
1742,0.079672284
1745,0.075796895
1747,0.08901183
1749,0.040129736
1750,0.07396533
1751,0.011873652
1752,0.035287652
1753,0.036264785
1754,0.02114931
1758,0.059195243
1759,0.022805307
1760,0.015130324
1761,0.018030243
1763,0.02114931
1765,0.0363936
1767,0.05642484
1768,0.018030243
1769,0.027761072
1774,0.03229526
1775,0.08708348
1776,0.011873652
1777,0.034880854
1779,0.0369521
1780,0.011873652
1783,0.018030243
1784,0.016393542
1785,0.016196221
1789,0.018030243
1790,0.07860178
1792,0.019563641
1793,0.04453165
1795,0.018483168
1796,0.014434258
1798,0.055916194
1802,0.014028587
1803,0.059951562
1805,0.013992715
1806,0.05642484
1809,0.030160317
1810,0.011873652
1812,0.018030243
1813,0.048648413
1814,0.08440035
1815,0.033608936
1817,0.025921423
1818,0.018705664
1819,0.02114931
1820,0.023433734
1821,0.077645846
1823,0.058382165
1826,0.024605865
1827,0.027165916
1829,0.08901183
1831,0.12961507
1833,0.036857802
1834,0.01879917
1837,0.041892275
1838,0.018030243
1839,0.01131711
1840,0.027768577
1841,0.028349852
1842,0.044138357
1844,0.018030243
1845,0.022386994
1846,0.011873652
1847,0.018030243
1850,0.018030243
1851,0.048648413
1852,0.011873652
1860,0.05642484
1862,0.05642484
1864,0.059404746
1865,0.018483168
1866,0.041892275
1867,0.05642484
1870,0.029564569
1871,0.03846449
1872,0.018030243
1873,0.018030243
1874,0.05287375
1876,0.038920052
1878,0.03920244
1879,0.079672284
1884,0.032470867
1885,0.013923595
1888,0.03453271
1893,0.011873652
1897,0.05642484
1901,0.018483168
1902,0.018483168
1903,0.018030243
1905,0.055916194
1907,0.014028587
1908,0.0893898
1919,0.058099896
1921,0.058099896
1926,0.018483168
1928,0.011873652
1930,0.059922587
1933,0.028482694
1934,0.018483168
1935,0.063568
1939,0.07847163
1940,0.018030243
1942,0.020443492
1943,0.015578689
1945,0.018483168
1946,0.036632948
1948,0.048648413
1949,0.032074895
1952,0.041892275
1953,0.02114931
1955,0.018483168
1959,0.028282449
1963,0.018483168
1965,0.044437062
1967,0.018030243
1968,0.02915822
1969,0.015998686
1970,0.0863582
1973,0.02114931
1977,0.08677026
1978,0.018030243
1979,0.02371305
1988,0.018030243
1991,0.018030243
1994,0.011873652
1996,0.018030243
1997,0.014655492
1998,0.017613538
2000,0.039716594
2002,0.019016186
2004,0.037095595
2007,0.052062187
2008,0.02114931
2010,0.018030243
2011,0.02429421
2012,0.07625682
2015,0.019003786
2018,0.011873652
2019,0.018030243
2023,0.02114931
2024,0.058759015
2026,0.018483168
2028,0.018030243
2029,0.02114931
2031,0.018030243
2033,0.048648413
2034,0.013272251
2037,0.08867954
2038,0.018030243
2039,0.018084185
2040,0.018030243
2042,0.018483168
2045,0.034880854
2048,0.034880854
2049,0.041892275
2050,0.035523266
2057,0.018030243
2061,0.034880854
2063,0.05642484
2067,0.023924192
2069,0.028349852
2070,0.018030243
2072,0.08901183
2073,0.051994912
2075,0.018483168
2076,0.037095595
2081,0.018483168
2082,0.05642484
2084,0.052041177
2085,0.06423733
2086,0.018483168
2088,0.018030243
2092,0.08901183
2093,0.018030243
2094,0.018030243
2096,0.054661583
2102,0.02114931
2103,0.051690515
2104,0.05642484
2108,0.08867954
2109,0.017081643
2111,0.041892275
2113,0.048105165
2116,0.03238729
2117,0.052062187
2118,0.02614151
2119,0.02114931
2120,0.018030243
2121,0.02114931
2124,0.055785004
2125,0.048648413
2126,0.015428281
2127,0.059922587
2131,0.011873652
2133,0.0306579
2134,0.02813102
2136,0.02114931
2137,0.05746808
2139,0.037095595
2144,0.011873652
2145,0.035287652
2146,0.06072674
2149,0.068665884
2150,0.018717073
2151,0.041892275
2152,0.02114931
2153,0.018030243
2157,0.035737485
2158,0.018483168
2159,0.014277745
2161,0.018030243
2163,0.018030243
2166,0.034999065
2169,0.029382952
2171,0.079672284
2177,0.015998686
2179,0.0863582
2182,0.011873652
2184,0.058099896
2185,0.052062187
2186,0.013923595
2187,0.013402272
2188,0.02820548
2189,0.018030243
2190,0.08901183
2194,0.015826158
2195,0.02114931
2196,0.029302621
2198,0.077080734
2199,0.027990256
2200,0.011873652
2201,0.0148795275
2203,0.058759015
2208,0.02114931
2209,0.05121782
2210,0.026889605
2211,0.018030243
2213,0.016418504
2214,0.0147495475
2215,0.059404746
2216,0.015998686
2218,0.014579955
2222,0.048648413
2224,0.011873652
2229,0.011873652
2230,0.020443492
2234,0.039878163
2235,0.034880854
2237,0.018030243
2239,0.018030243
2241,0.018030243
2242,0.018030243
2243,0.018030243
2244,0.018030243
2245,0.011873652
2248,0.039807342
2251,0.020503346
2253,0.0893898
2254,0.014554396
2257,0.018030243
2261,0.061100222
2262,0.018483168
2266,0.020443492
2269,0.018030243
2275,0.013158928
2278,0.018483168
2279,0.018614966
2283,0.016730515
2284,0.048648413
2285,0.02417355
2286,0.011873652
2287,0.05642484
2289,0.055305317
2290,0.08901183
2291,0.018483168
2293,0.018030243
2300,0.08246437
2301,0.014028587
2302,0.035887633
2303,0.019853583
2304,0.011873652
2305,0.09129844
2306,0.048648413
2307,0.02114931
2308,0.059404746
2311,0.02114931
2313,0.041892275
2315,0.011873652
2316,0.018030243
2318,0.059404746
2322,0.019020358
2323,0.02114931
2325,0.041892275
2327,0.018483168
2328,0.07860178
2329,0.04453165
2330,0.022077322
2332,0.018030243
2333,0.011873652
2334,0.06192196
2337,0.034880854
2338,0.0899767
2341,0.059359524
2344,0.037095595
2345,0.0138898855
2347,0.020450689
2348,0.03130721
2349,0.018030243
2350,0.013923595
2351,0.06478671
2358,0.048648413
2359,0.077645846
2361,0.034880854
2363,0.01711465
2364,0.018500445
2366,0.046673715
2369,0.018030243
2370,0.05177182
2373,0.048648413
2375,0.017888227
2377,0.037095595
2384,0.04453165
2385,0.029304465
2386,0.08644552
2387,0.011873652
2388,0.058206085
2392,0.018030243
2393,0.018030243
2394,0.018030243
2395,0.03493771
2396,0.02114931
2397,0.034880854
2400,0.018030243
2401,0.019967
2403,0.041843805
2407,0.07909369
2408,0.052062187
2410,0.018483168
2414,0.051690515
2416,0.079672284
2421,0.018030243
2422,0.037095595
2423,0.037095595
2425,0.052062187
2430,0.018483168
2433,0.013459434
2434,0.036528323
2437,0.048710644
2438,0.018030243
2439,0.051690515
2440,0.04453165
2442,0.041724272
2444,0.01974196
2449,0.02114931
2456,0.018483168
2458,0.030920729
2462,0.02114931
2463,0.02114931
2464,0.01131711
2465,0.018030243
2466,0.011873652
2470,0.059404746
2476,0.018030243
2478,0.055935424
2482,0.07847163
2483,0.018030243
2484,0.059922587
2487,0.011873652
2488,0.041892275
2493,0.01651671
2494,0.015998686
2495,0.041892275
2499,0.018483168
2501,0.03913678
2503,0.02681083
2504,0.018483168
2507,0.018483168
2509,0.02114931
2511,0.018030243
2512,0.059195805
2515,0.023217851
2516,0.019138103
2517,0.018030243
2521,0.058099896
2525,0.011873652
2527,0.08677026
2528,0.018483168
2529,0.014028587
2530,0.018389473
2531,0.055305317
2533,0.039035294
2537,0.034880854
2538,0.02114931
2539,0.023701392
2541,0.01820403
2542,0.055305317
2543,0.011873652
2544,0.011873652
2545,0.015998686
2546,0.01131711
2548,0.048648413
2549,0.01763368
2555,0.018030243
2556,0.020836722
2558,0.03417679
2561,0.0885924
2563,0.08901183
2566,0.030493733
2567,0.055305317
2572,0.011873652
2573,0.035177782
2574,0.018030243
2578,0.018483168
2580,0.035054103
2581,0.029570881
2582,0.013923595
2586,0.055890538
2588,0.015521023
2589,0.03531333
2591,0.018030243
2594,0.048648413
2595,0.020443492
2596,0.08677026
2597,0.013923595
2599,0.045874782
2600,0.018030243
2601,0.048648413
2611,0.020443492
2613,0.018030243
2614,0.014028587
2615,0.018483168
2616,0.08867954
2617,0.055935424
2618,0.019620212
2619,0.030154873
2626,0.014675435
2630,0.057579353
2632,0.011221819
2636,0.017475948
2639,0.048648413
2642,0.011873652
2644,0.059922587
2647,0.018030243
2648,0.0893898
2649,0.045301255
2651,0.034880854
2652,0.077645846
2656,0.08901183
2658,0.056880374
2664,0.011873652
2667,0.052694533
2669,0.029554242
2670,0.018030243
2671,0.059404746
2672,0.079672284
2673,0.018030243
2678,0.016867142
2679,0.026168289
2682,0.013923595
2684,0.015998686
2685,0.041892275
2687,0.018483168
2689,0.011873652
2700,0.018483168
2701,0.018030243
2702,0.047477797
2704,0.05642484
2707,0.01810724
2710,0.030724443
2713,0.018483168
2715,0.048073318
2716,0.030425986
2724,0.011419615
2726,0.08677026
2727,0.02114931
2728,0.015676042
2730,0.018030243
2731,0.027784603
2733,0.041892275
2736,0.018030243
2737,0.023656622
2739,0.04915988
2740,0.018030243
2741,0.032381658
2745,0.035737053
2747,0.0885924
2749,0.032320417
2751,0.01131711
2752,0.035587028
2759,0.087559685
2760,0.12961507
2764,0.013923595
2766,0.02114931
2769,0.038066518
2772,0.040607452
2773,0.018030243
2774,0.018483168
2776,0.019887669
2779,0.018030243
2782,0.0885924
2783,0.018483168
2788,0.018030243
2789,0.023313912
2791,0.02114931
2793,0.03391073
2794,0.018030243
2796,0.018483168
2801,0.024630906
2803,0.03920244
2804,0.016015736
2805,0.018030243
2806,0.09030761
2808,0.048648413
2809,0.018030243
2812,0.023924192
2814,0.08901183
2815,0.027599074
2816,0.052310914
2817,0.058099896
2819,0.032825124
2821,0.08901183
2822,0.027166074
2825,0.018030243
2827,0.018030243
2829,0.034880854
2830,0.01315098
2831,0.018030243
2833,0.018030243
2838,0.027908858
2839,0.05642484
2843,0.011873652
2845,0.02114931
2849,0.031806685
2850,0.014377949
2852,0.029304465
2859,0.018483168
2861,0.12961507
2862,0.032588232
2863,0.035698093
2865,0.018483168
2866,0.080650985
2867,0.074976735
2869,0.024412753
2871,0.018030243
2872,0.018030243
2873,0.08867954
2874,0.02189922
2876,0.034880854
2877,0.018030243
2880,0.059404746
2881,0.018483168
2882,0.041892275
2885,0.014044089
2886,0.0333445
2888,0.011873652
2889,0.032074895
2891,0.04522666
2892,0.014675435
2893,0.0893898
2897,0.06289654
2898,0.03346447
2899,0.018030243
2901,0.030019686
2903,0.059922587
2904,0.016605973
2905,0.024475599
2906,0.055935424
2908,0.028944248
2910,0.08867954
2913,0.011873652
2914,0.018030243
2915,0.018030243
2917,0.023317019
2918,0.032352116
2919,0.0885924
2920,0.049194172
2921,0.024452755
2922,0.0885924
2925,0.02114931
2926,0.037194986
2927,0.02114931
2928,0.018483168
2929,0.018030243
2930,0.02288464
2936,0.011873652
2944,0.018030243
2949,0.027761072
2950,0.019825282
2951,0.033709735
2952,0.015389507
2955,0.034880854
2957,0.02189922
2959,0.017717335
2960,0.018030243
2961,0.020346785
2963,0.02114931
2966,0.018030243
2967,0.041892275
2968,0.035181876
2969,0.013392232
2970,0.030938921
2972,0.036439307
2973,0.019157603
2974,0.011873652
2975,0.079672284
2976,0.03805333
2980,0.011873652
2983,0.02114931
2984,0.058099896
2986,0.015454539
2988,0.022249887
2989,0.03732568
2990,0.011873652
2991,0.080650985
2994,0.018030243
2995,0.02939897
2997,0.024131062
3000,0.034880854
3001,0.023468956
3002,0.018030243
3003,0.029415907
3005,0.011873652
3007,0.011873652
3008,0.04713947
3009,0.041892275
3011,0.015223625
3012,0.0885924
3015,0.018030243
3017,0.014675435
3019,0.029609391
3022,0.037095595
3025,0.041892275
3027,0.018030243
3028,0.014428583
3030,0.018030243
3031,0.011873652
3033,0.014511987
3035,0.031023627
3036,0.04543574
3037,0.018030243
3039,0.014028587
3041,0.08901183
3046,0.018483168
3047,0.0150643485
3048,0.013923595
3050,0.077080734
3051,0.011873652
3053,0.011419615
3055,0.059922587
3056,0.030154873
3058,0.02064424
3060,0.059404746
3062,0.054940272
3063,0.059404746
3064,0.055305317
3065,0.087559685
3067,0.05642484
3069,0.02114931
3070,0.058099896
3072,0.055305317
3073,0.013493273
3074,0.018030243
3079,0.018030243
3080,0.080650985
3083,0.018030243
3084,0.018705009
3089,0.018030243
3093,0.011873652
3094,0.058099896
3096,0.07532454
3098,0.018483168
3100,0.0138556445
3101,0.030019686
3102,0.024452005
3104,0.027768577
3105,0.025051806
3106,0.018030243
3109,0.011873652
3110,0.014454155
3111,0.0152753815
3113,0.07909369
3115,0.051690515
3116,0.018030243
3120,0.027772907
3122,0.018483168
3124,0.018030243
3128,0.018483168
3129,0.037681233
3130,0.040565625
3132,0.027918387
3133,0.019755524
3135,0.027332801
3138,0.013493273
3139,0.029512638
3140,0.058099896
3143,0.018030243
3146,0.059922587
3148,0.057579353
3149,0.058099896
3150,0.055935424
3152,0.059404746
3153,0.078992255
3154,0.02114931
3155,0.018030243
3159,0.023955563
3162,0.018030243
3163,0.079672284
3164,0.01507813
3166,0.034729894
3167,0.041892275
3168,0.018030243
3171,0.02114931
3172,0.05642484
3173,0.02114931
3177,0.058099896
3181,0.018483168
3183,0.059404746
3185,0.041892275
3186,0.09471682
3190,0.025029738
3192,0.018030243
3193,0.051690515
3194,0.026168289
3195,0.021245552
3197,0.018030243
3200,0.048648413
3201,0.085351236
3206,0.06327437
3207,0.019524427
3208,0.04829587
3210,0.08901183
3211,0.018030243
3214,0.017409777
3216,0.013272251
3217,0.015631862
3218,0.055935424
3219,0.01397577
3223,0.02114931
3224,0.014913277
3227,0.08901183
3229,0.018030243
3230,0.014974673
3231,0.041892275
3232,0.018030243
3234,0.079672284
3241,0.019273035
3242,0.018030243
3244,0.08677026
3246,0.04867185
